,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1599688225345667072,1599688037197549568,1670230368000.0,2022-12-05 14:22:48,+0530,,gm,qst,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,1,14,https://twitter.com/Cryptik1E/status/1599688225345667072,[],[],0,,False,4,0,1,,None,,,,,,,[],,,,
1,1599688037197549568,1599688037197549568,1670230323000.0,2022-12-05 14:22:03,+0530,,tfw when you panic long from the shitter for a quick scalp,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,1,14,https://twitter.com/Cryptik1E/status/1599688037197549568,[],[],0,,False,8,2,0,,None,,,,,,,[],,,,
2,1599075905871433731,1599075905871433731,1670084380000.0,2022-12-03 21:49:40,+0530,,explain like im a complete fucking moron: CHATGPT,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,6,21,https://twitter.com/Cryptik1E/status/1599075905871433731,[],[],0,,False,8,3,2,,None,,,,,,,[],,,,
3,1598715530722283520,1598715530722283520,1669998459000.0,2022-12-02 21:57:39,+0530,,lol  https://t.co/yGAtgtIMPp,und,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,21,https://twitter.com/Cryptik1E/status/1598715530722283520,[],['https://pbs.twimg.com/media/Fi_HSYTacAAIq_u.png'],1,https://pbs.twimg.com/media/Fi_HSYTacAAIq_u.png,False,1,0,0,https://twitter.com/RepMaxineWaters/status/1598693811252875264,None,,,,,,,[],,,,
4,1598681664024375296,1598677592596713472,1669990385000.0,2022-12-02 19:43:05,+0530,,@anti_code_ i wasnt going to buy but gotta love poking at the army,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,19,https://twitter.com/Cryptik1E/status/1598681664024375296,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'anti_code_', 'name': 'anticode', 'id': '1489986980079407110'}]",,,,
5,1598677592596713472,1598677592596713472,1669989414000.0,2022-12-02 19:26:54,+0530,,WHERES MY $CEL ARMY,en,[],['cel'],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,19,https://twitter.com/Cryptik1E/status/1598677592596713472,[],[],0,,False,6,3,3,,None,,,,,,,[],,,,
6,1598668127294095361,1598668127294095361,1669987158000.0,2022-12-02 18:49:18,+0530,,mommmm non farm payrolls in the US is directly correlated and will affect a useless governance token of a wallet that im heavily invested in 😔,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,18,https://twitter.com/Cryptik1E/status/1598668127294095361,[],[],0,,False,16,2,1,,None,,,,,,,[],,,,
7,1598593862561595392,1598588917913030659,1669969451000.0,2022-12-02 13:54:11,+0530,,@0xGoogly Same devs as anchor 🫣  https://t.co/pec2wfnm1Y,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,13,https://twitter.com/Cryptik1E/status/1598593862561595392,[],['https://pbs.twimg.com/media/Fi9YpGYacAE-cVl.jpg'],1,https://pbs.twimg.com/media/Fi9YpGYacAE-cVl.jpg,False,6,1,0,,None,,,,,,,"[{'screen_name': '0xGoogly', 'name': 'Googly', 'id': '1457997372055752704'}]",,,,
8,1598409144457134080,1598408485192208385,1669925411000.0,2022-12-02 01:40:11,+0530,,OH MY GOD,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,01,https://twitter.com/Cryptik1E/status/1598409144457134080,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
9,1598408550803734528,1598408485192208385,1669925270000.0,2022-12-02 01:37:50,+0530,,ok maybe not lol,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,01,https://twitter.com/Cryptik1E/status/1598408550803734528,[],[],0,,False,0,1,0,,None,,,,,,,[],,,,
10,1598408485192208385,1598408485192208385,1669925254000.0,2022-12-02 01:37:34,+0530,,WTF JAPAAAN,et,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,01,https://twitter.com/Cryptik1E/status/1598408485192208385,[],[],0,,False,5,2,0,,None,,,,,,,[],,,,
11,1598403640808853504,1598399606706311168,1669924099000.0,2022-12-02 01:18:19,+0530,,@trader_koala shh is oke no more tweets from me for the sake of our industry,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,01,https://twitter.com/Cryptik1E/status/1598403640808853504,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'trader_koala', 'name': 'Trader Koala', 'id': '1438562042659627023'}]",,,,
12,1598399606706311168,1598399606706311168,1669923137000.0,2022-12-02 01:02:17,+0530,,fam it was definitely not your bearish wedge pattern that caused the dump,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,01,https://twitter.com/Cryptik1E/status/1598399606706311168,[],[],0,,False,11,3,1,,None,,,,,,,[],,,,
13,1598394086708633600,1598391956304195584,1669921821000.0,2022-12-02 00:40:21,+0530,,@EnzCrypto_ always 🤝,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598394086708633600,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'EnzCrypto_', 'name': 'Enz', 'id': '1381907485573795841'}]",,,,
14,1598392333728641024,1598391956304195584,1669921403000.0,2022-12-02 00:33:23,+0530,, https://t.co/8GCXmosWOX,zxx,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598392333728641024,['https://twitter.com/art_xbt/status/1598248967384731649?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,1,0,0,https://twitter.com/art_xbt/status/1598248967384731649?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
15,1598391968908070913,1598391956304195584,1669921316000.0,2022-12-02 00:31:56,+0530,,chief market manipulator  and narrative tradoor  https://t.co/cl9i6erDJ9,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391968908070913,['https://twitter.com/PC_PR1NCIPAL/status/1597275501374373889?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,2,1,0,https://twitter.com/PC_PR1NCIPAL/status/1597275501374373889?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
16,1598391966743822341,1598391956304195584,1669921316000.0,2022-12-02 00:31:56,+0530,, https://t.co/w1PRPqkM2u,zxx,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391966743822341,['https://twitter.com/DarkCryptoLord/status/1598198647451451392?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,0,1,0,https://twitter.com/DarkCryptoLord/status/1598198647451451392?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
17,1598391962721480704,1598391956304195584,1669921315000.0,2022-12-02 00:31:55,+0530,,didnt post but hes good  https://t.co/iNqjtt8cqe,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391962721480704,['https://twitter.com/EnzCrypto_/status/1598138657126649856?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,1,2,0,https://twitter.com/EnzCrypto_/status/1598138657126649856?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
18,1598391960741765120,1598391956304195584,1669921314000.0,2022-12-02 00:31:54,+0530,, https://t.co/si9cdjczck,zxx,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391960741765120,['https://twitter.com/hyuktrades/status/1598389668743184395?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,1,1,0,https://twitter.com/hyuktrades/status/1598389668743184395?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
19,1598391958602657792,1598391956304195584,1669921314000.0,2022-12-02 00:31:54,+0530,, https://t.co/gTs5Zw2rhf,zxx,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391958602657792,['https://twitter.com/NachoTrades/status/1598382163648745472?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,1,1,0,https://twitter.com/NachoTrades/status/1598382163648745472?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
20,1598391956304195584,1598391956304195584,1669921313000.0,2022-12-02 00:31:53,+0530,,"Apparently its pnl posting season will add in this thread, follow these chads, they're amazing with higher size and hit rate:",en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598391956304195584,[],[],0,,False,5,1,0,https://twitter.com/Cryptik1E/status/1598387936994951168,None,,,,,,,[],,,,
21,1598388467452776449,1598387936994951168,1669920481000.0,2022-12-02 00:18:01,+0530,,"only went to okx for the footy scam tokens, bad idea lol",en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598388467452776449,[],[],0,,False,1,1,0,,None,,,,,,,[],,,,
22,1598388033048694784,1476864164991692802,1669920378000.0,2022-12-02 00:16:18,+0530,, https://t.co/bkIjNCeWLc,zxx,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598388033048694784,['https://twitter.com/Cryptik1E/status/1598387936994951168?s=20&t=aZtqJdE9_tDrEzPSgXhxJg'],[],0,,False,1,0,0,https://twitter.com/Cryptik1E/status/1598387936994951168?s=20&t=aZtqJdE9_tDrEzPSgXhxJg,None,,,,,,,[],,,,
23,1598387940002258944,1598387936994951168,1669920356000.0,2022-12-02 00:15:56,+0530,,Had a gambling streak at the end: +70k(+- 5k )  https://t.co/Xt3tfARC3L  Overall tough market conditions.,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598387940002258944,['https://twitter.com/Cryptik1E/status/1596996443298201602?s=20&t=rJcadG32aqo2h31Qyq_Z7w'],[],0,,False,3,2,0,https://twitter.com/Cryptik1E/status/1596996443298201602?s=20&t=rJcadG32aqo2h31Qyq_Z7w,None,,,,,,,[],,,,
24,1598387936994951168,1598387936994951168,1669920355000.0,2022-12-02 00:15:55,+0530,,Updating November end of month pnl : (adding to previous nov 9 post) binance futures and spot: +9k+6.6k okx : -6k -5k on random scam token no other trades on mexc and bitget.  https://t.co/piy1Ch1cyh,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,5,00,https://twitter.com/Cryptik1E/status/1598387936994951168,[],"['https://pbs.twimg.com/media/Fi6bQB8aUAArDCE.jpg', 'https://pbs.twimg.com/media/Fi6b5NaaMAApNsq.png', 'https://pbs.twimg.com/media/Fi6dGWGacAAHAnR.png']",1,https://pbs.twimg.com/media/Fi6bQB8aUAArDCE.jpg,False,10,4,1,https://twitter.com/Cryptik1E/status/1590303168772345857,None,,,,,,,[],,,,
25,1598357211390308353,1598353676787408896,1669913029000.0,2022-12-01 22:13:49,+0530,,@PC_PR1NCIPAL @RoofHanzo @EnzCrypto_ @inversebrah ayy you do it then 😤,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,22,https://twitter.com/Cryptik1E/status/1598357211390308353,[],[],0,,False,4,0,0,,None,,,,,,,"[{'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal', 'id': '1085046365523066880'}, {'screen_name': 'RoofHanzo', 'name': 'Hanzo (🎬,🎬)', 'id': '1237531306596143106'}, {'screen_name': 'EnzCrypto_', 'name': 'Enz', 'id': '1381907485573795841'}, {'screen_name': 'inversebrah', 'name': 'smolting (wassie, verse)', 'id': '1051852534518824960'}]",,,,
26,1598356421053411329,1598353676787408896,1669912841000.0,2022-12-01 22:10:41,+0530,,@RoofHanzo @PC_PR1NCIPAL @EnzCrypto_ @inversebrah,qam,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,22,https://twitter.com/Cryptik1E/status/1598356421053411329,[],[],0,,False,3,2,0,,None,,,,,,,"[{'screen_name': 'RoofHanzo', 'name': 'Hanzo (🎬,🎬)', 'id': '1237531306596143106'}, {'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal', 'id': '1085046365523066880'}, {'screen_name': 'EnzCrypto_', 'name': 'Enz', 'id': '1381907485573795841'}]",,,,
27,1598355729861472256,1598353676787408896,1669912676000.0,2022-12-01 22:07:56,+0530,,"@RoofHanzo @PC_PR1NCIPAL @EnzCrypto_ short term yes 🫡, you good folk tho  https://t.co/TNyQpe1t53",en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,22,https://twitter.com/Cryptik1E/status/1598355729861472256,[],['https://pbs.twimg.com/media/Fi6ABTmaYAI2qOr.jpg'],1,https://pbs.twimg.com/media/Fi6ABTmaYAI2qOr.jpg,False,6,1,0,,None,,,,,,,"[{'screen_name': 'RoofHanzo', 'name': 'Hanzo (🎬,🎬)', 'id': '1237531306596143106'}, {'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal', 'id': '1085046365523066880'}, {'screen_name': 'EnzCrypto_', 'name': 'Enz', 'id': '1381907485573795841'}]",,,,
28,1598355193045090304,1598353676787408896,1669912548000.0,2022-12-01 22:05:48,+0530,,@RoofHanzo @PC_PR1NCIPAL @EnzCrypto_ oh no hanzo tweeted 🥲,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,22,https://twitter.com/Cryptik1E/status/1598355193045090304,[],[],0,,False,4,1,0,,None,,,,,,,"[{'screen_name': 'RoofHanzo', 'name': 'Hanzo (🎬,🎬)', 'id': '1237531306596143106'}, {'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal', 'id': '1085046365523066880'}, {'screen_name': 'EnzCrypto_', 'name': 'Enz', 'id': '1381907485573795841'}]",,,,
29,1598343077747642368,1598342762902228992,1669909660000.0,2022-12-01 21:17:40,+0530,,@NachoTrades Oh just thought the same lol,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,21,https://twitter.com/Cryptik1E/status/1598343077747642368,[],[],0,,False,1,0,0,https://twitter.com/cryptik1e/status/1598341804495360000,None,,,,,,,"[{'screen_name': 'NachoTrades', 'name': 'Nacho Trades', 'id': '25071910'}]",,,,
30,1598341804495360000,1598341804495360000,1669909356000.0,2022-12-01 21:12:36,+0530,,"just got through reading this, at the local bottom, fantom has nearly 250 mil $ in their treasury, more importantly not including their own token FTM. They make average 10M a year through different strats and have 30years runway. Their market cap is 650M. Impressive all around.",en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,21,https://twitter.com/Cryptik1E/status/1598341804495360000,[],[],0,,False,7,0,1,https://twitter.com/AndreCronjeTech/status/1597075858593705984,None,,,,,,,[],,,,
31,1598322317645561859,1598074603624345600,1669904710000.0,2022-12-01 19:55:10,+0530,,@RickbSchroder1 @StakeEddie @Stake How did you guys find this tweet?,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,19,https://twitter.com/Cryptik1E/status/1598322317645561859,[],[],0,,False,0,2,0,,None,,,,,,,"[{'screen_name': 'RickbSchroder1', 'name': 'Schrodes', 'id': '1546990664478769153'}, {'screen_name': 'StakeEddie', 'name': 'Eddie', 'id': '1140458581088538624'}, {'screen_name': 'Stake', 'name': 'Stake.com', 'id': '879543463657615360'}]",,,,
32,1598322073738305539,1598322073738305539,1669904652000.0,2022-12-01 19:54:12,+0530,,Why is this blowing up now? Where are you guys coming from pls,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,19,https://twitter.com/Cryptik1E/status/1598322073738305539,[],[],0,,False,7,4,1,https://twitter.com/cryptik1e/status/1598074603624345600,None,,,,,,,[],,,,
33,1598321836961439746,1598074603624345600,1669904595000.0,2022-12-01 19:53:15,+0530,,@SuckingDforNFT  https://t.co/eEBPWxb4F1,qme,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,19,https://twitter.com/Cryptik1E/status/1598321836961439746,['https://twitter.com/cryptik1e/status/1598321718040436737'],[],0,,False,0,1,0,0,None,,,,,,,"[{'screen_name': 'SuckingDforNFT', 'name': 'SDforNFT', 'id': '1393637584824377352'}]",,,,
34,1598092912096862209,1598092912096862209,1669850016000.0,2022-12-01 04:43:36,+0530,,i closed early but 🫡  https://t.co/A1i8RUlBZI,en,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,04,https://twitter.com/Cryptik1E/status/1598092912096862209,[],['https://pbs.twimg.com/media/Fi2Q-6XaEAArAIY.png'],1,https://pbs.twimg.com/media/Fi2Q-6XaEAArAIY.png,False,7,1,1,,None,,,,,,,[],,,,
35,1598088533553840128,1598086237969338368,1669848972000.0,2022-12-01 04:26:12,+0530,,@PC_PR1NCIPAL @BillAckman @SBF 🤣🤣,und,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,04,https://twitter.com/Cryptik1E/status/1598088533553840128,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal', 'id': '1085046365523066880'}, {'screen_name': 'BillAckman', 'name': 'Bill Ackman', 'id': '880412538625810432'}, {'screen_name': 'SBF', 'name': 'ぴょん', 'id': '2247324506'}]",,,,
36,1598087994174734337,1598053950993072128,1669848843000.0,2022-12-01 04:24:03,+0530,,@tanoeth 🤝  https://t.co/1dK87r87UD,und,[],[],955478158966276097,955478158966276097,Cryptik1E,Cryptik1.eth |🛸,4,04,https://twitter.com/Cryptik1E/status/1598087994174734337,[],['https://pbs.twimg.com/media/Fi2MjApakAUIWcF.png'],1,https://pbs.twimg.com/media/Fi2MjApakAUIWcF.png,False,1,0,0,,None,,,,,,,"[{'screen_name': 'tanoeth', 'name': 'Tano 🦇🔊', 'id': '1428453608593502216'}]",,,,
